Submission ID,Common Name,Scientific Name,Taxonomic Order,Count,State/Province,County,Location ID,Location,Latitude,Longitude,Date,Time,Protocol,Duration (Min),All Obs Reported,Distance Traveled (km),Area Covered (ha),Number of Observers,Breeding Code,Observation Details,Checklist Comments,ML Catalog Numbers,FlockingWinter,FlockingFall
S101592396,Dark-eyed Junco,Junco hyemalis [oreganus Group],32455,3,CA-BC,Capital,L9957809,UVIC-MSB6,48.4617439,-123.3129491,1/17/22,12:10 PM,eBird - Stationary Count,5,1,,,1,,,"Medical Science Building, MSB, Facade 6  Part of University of Victoria building collision study. 50m radius point counts from fa̤ade.  Weather:sun",,Y,Y
S101592396,Glaucous-winged Gull,Larus glaucescens,6484,2,CA-BC,Capital,L9957809,UVIC-MSB6,48.4617439,-123.3129491,1/17/22,12:10 PM,eBird - Stationary Count,5,1,,,1,F Flyover,,"Medical Science Building, MSB, Facade 6  Part of University of Victoria building collision study. 50m radius point counts from fa̤ade.  Weather:sun",,Y,N
S101591667,Glaucous-winged Gull,Larus glaucescens,6484,2,CA-BC,Capital,L9957772,UVIC-MWB5,48.4662295,-123.3139901,1/17/22,11:32 AM,eBird - Stationary Count,5,1,,,1,F Flyover,,"Micheal Williams Building, MWB, Facade 5  Part of University of Victoria building collision study. 50m radius point counts from fa̤ade.  Weather: sun",,Y,N
S101592610,Glaucous-winged Gull,Larus glaucescens,6484,6,CA-BC,Capital,L9963071,UVIC-UVC9,48.4655211,-123.3117689,1/17/22,12:34 PM,eBird - Stationary Count,5,1,,,1,F Flyover,,"University Centre, UVC, Facade 9  Part of University of Victoria building collision study. 50m radius point counts from fa̤ade.  Weather:sun",,Y,N
S101592147,Golden-crowned Kinglet,Regulus satrapa,26274,2,CA-BC,Capital,L9930420,UVIC-FIA1,48.4622663,-123.3167005,1/17/22,11:55 AM,eBird - Stationary Count,5,1,,,1,,,"Fine Arts Building, FIA, Facade 1  Part of University of Victoria building collision study. 50m radius point counts from fa̤ade.  Weather:sun",,Y,Y
S101592610,Golden-crowned Kinglet,Regulus satrapa,26274,2,CA-BC,Capital,L9963071,UVIC-UVC9,48.4655211,-123.3117689,1/17/22,12:34 PM,eBird - Stationary Count,5,1,,,1,,,"University Centre, UVC, Facade 9  Part of University of Victoria building collision study. 50m radius point counts from fa̤ade.  Weather:sun",,Y,Y
S101591974,House Finch,Haemorhous mexicanus,31648,1,CA-BC,Capital,L10001059,UVIC-DTB2,48.4647333,-123.3141581,1/17/22,11:42 AM,eBird - Stationary Count,5,1,,,1,F Flyover,,"David Turpin Building. DTB, Facade 2  Part of University of Victoria building collision study. 50m radius point counts from fa̤ade.  Weather:sun",,N,Y
S101592147,Northern Flicker,Colaptes auratus,11572,1,CA-BC,Capital,L9930420,UVIC-FIA1,48.4622663,-123.3167005,1/17/22,11:55 AM,eBird - Stationary Count,5,1,,,1,,,"Fine Arts Building, FIA, Facade 1  Part of University of Victoria building collision study. 50m radius point counts from fa̤ade.  Weather:sun",,N,N
S101592520,Pacific Wren,Troglodytes pacificus,26705,1,CA-BC,Capital,L9956470,UVIC-EOW1,48.4614989,-123.3097366,1/17/22,12:22 PM,eBird - Stationary Count,5,1,,,1,,,"Engineering Office Wing, EOW, Facade 1  Part of University of Victoria building collision study. 50m radius point counts from fa̤ade.  Weather:sun",,N,N
S101592610,Ruby-crowned Kinglet,Corthylio calendula,26270,1,CA-BC,Capital,L9963071,UVIC-UVC9,48.4655211,-123.3117689,1/17/22,12:34 PM,eBird - Stationary Count,5,1,,,1,,,"University Centre, UVC, Facade 9  Part of University of Victoria building collision study. 50m radius point counts from fa̤ade.  Weather:sun",,N,Y
S102013247,American Robin,Turdus migratorius,27969,2,CA-BC,Capital,L17641739,UVIC-DTB9,48.4650862,-123.3139767,1/20/22,11:38 AM,eBird - Stationary Count,5,1,,,1,,,"David Turpin Building. DTB, Facade 9  Part of University of Victoria building collision study. 50m radius point counts from fa̤ade.  Weather:Partly Cloudy",,Y,Y
S102235430,American Robin,Turdus migratorius,27969,2,CA-BC,Capital,L9957800,UVIC-FIA3,48.4619211,-123.3169971,1/20/22,11:42 AM,eBird - Stationary Count,5,1,,,1,F Flyover,,"Fine Arts Building, FIA, Facade 3  Part of University of Victoria building collision study. 50m radius point counts from fa̤ade.  Weather:Partly Cloudy",,Y,Y
S102235629,Anna's Hummingbird,Calypte anna,4752,1,CA-BC,Capital,L10001079,UVIC-MSB5,48.461665,-123.3128515,1/20/22,11:51 AM,eBird - Stationary Count,5,1,,,1,,,"Medical Science Building, MSB, Facade 5  Part of University of Victoria building collision study. 50m radius point counts from fa̤ade.  Weather:Partly Cloudy",,N,N
S102013004,Anna's Hummingbird,Calypte anna,4752,1,CA-BC,Capital,L9963063,UVIC-MWB7,48.4660709,-123.313521,1/20/22,11:32 AM,eBird - Stationary Count,5,1,,,1,,,"Micheal Williams Building, MWB, Facade 7  Part of University of Victoria building collision study. 50m radius point counts from fa̤ade.  Weather: Partly Cloudy",,N,N
S102236021,Anna's Hummingbird,Calypte anna,4752,1,CA-BC,Capital,L12803996,UVIC-UVC8,48.4651223,-123.3113967,1/20/22,12:10 PM,eBird - Stationary Count,5,1,,,1,,,"University Centre, UVC, Facade 8  Part of University of Victoria building collision study. 50m radius point counts from fa̤ade.  Weather:Partly Cloudy",,N,N
S102013247,Bewick's Wren,Thryomanes bewickii,26787,1,CA-BC,Capital,L17641739,UVIC-DTB9,48.4650862,-123.3139767,1/20/22,11:38 AM,eBird - Stationary Count,5,1,,,1,,,"David Turpin Building. DTB, Facade 9  Part of University of Victoria building collision study. 50m radius point counts from fa̤ade.  Weather:Partly Cloudy",,N,Y
S102013004,Canada Goose,Branta canadensis,319,2,CA-BC,Capital,L9963063,UVIC-MWB7,48.4660709,-123.313521,1/20/22,11:32 AM,eBird - Stationary Count,5,1,,,1,F Flyover,,"Micheal Williams Building, MWB, Facade 7  Part of University of Victoria building collision study. 50m radius point counts from fa̤ade.  Weather: Partly Cloudy",,Y,Y
S102013004,Chestnut-backed Chickadee,Poecile rufescens,21591,2,CA-BC,Capital,L9963063,UVIC-MWB7,48.4660709,-123.313521,1/20/22,11:32 AM,eBird - Stationary Count,5,1,,,1,,,"Micheal Williams Building, MWB, Facade 7  Part of University of Victoria building collision study. 50m radius point counts from fa̤ade.  Weather: Partly Cloudy",,Y,Y
S102235826,Common Raven,Corvus corax,21121,2,CA-BC,Capital,L10732568,UVIC-EOW5,48.461335,-123.3099986,1/20/22,12:01 PM,eBird - Stationary Count,5,1,,,1,F Flyover,,"Engineering Office Wing, EOW, Facade 5  Part of University of Victoria building collision study. 50m radius point counts from fa̤ade.  Weather:Partly Cloudy",,N,Y
S102013247,Dark-eyed Junco,Junco hyemalis [oreganus Group],32455,2,CA-BC,Capital,L17641739,UVIC-DTB9,48.4650862,-123.3139767,1/20/22,11:38 AM,eBird - Stationary Count,5,1,,,1,,,"David Turpin Building. DTB, Facade 9  Part of University of Victoria building collision study. 50m radius point counts from fa̤ade.  Weather:Partly Cloudy",,Y,Y
S102235430,Dark-eyed Junco,Junco hyemalis [oreganus Group],32455,3,CA-BC,Capital,L9957800,UVIC-FIA3,48.4619211,-123.3169971,1/20/22,11:42 AM,eBird - Stationary Count,5,1,,,1,,,"Fine Arts Building, FIA, Facade 3  Part of University of Victoria building collision study. 50m radius point counts from fa̤ade.  Weather:Partly Cloudy",,Y,Y
S102013247,European Starling,Sturnus vulgaris,27232,4,CA-BC,Capital,L17641739,UVIC-DTB9,48.4650862,-123.3139767,1/20/22,11:38 AM,eBird - Stationary Count,5,1,,,1,F Flyover,,"David Turpin Building. DTB, Facade 9  Part of University of Victoria building collision study. 50m radius point counts from fa̤ade.  Weather:Partly Cloudy",,Y,Y
S102013004,Fox Sparrow,Passerella iliaca,32425,1,CA-BC,Capital,L9963063,UVIC-MWB7,48.4660709,-123.313521,1/20/22,11:32 AM,eBird - Stationary Count,5,1,,,1,,,"Micheal Williams Building, MWB, Facade 7  Part of University of Victoria building collision study. 50m radius point counts from fa̤ade.  Weather: Partly Cloudy",,N,N
S102235629,Glaucous-winged Gull,Larus glaucescens,6484,4,CA-BC,Capital,L10001079,UVIC-MSB5,48.461665,-123.3128515,1/20/22,11:51 AM,eBird - Stationary Count,5,1,,,1,F Flyover,,"Medical Science Building, MSB, Facade 5  Part of University of Victoria building collision study. 50m radius point counts from fa̤ade.  Weather:Partly Cloudy",,Y,N
S102013004,Glaucous-winged Gull,Larus glaucescens,6484,4,CA-BC,Capital,L9963063,UVIC-MWB7,48.4660709,-123.313521,1/20/22,11:32 AM,eBird - Stationary Count,5,1,,,1,F Flyover,,"Micheal Williams Building, MWB, Facade 7  Part of University of Victoria building collision study. 50m radius point counts from fa̤ade.  Weather: Partly Cloudy",,Y,N
S102236021,Glaucous-winged Gull,Larus glaucescens,6484,5,CA-BC,Capital,L12803996,UVIC-UVC8,48.4651223,-123.3113967,1/20/22,12:10 PM,eBird - Stationary Count,5,1,,,1,F Flyover,,"University Centre, UVC, Facade 8  Part of University of Victoria building collision study. 50m radius point counts from fa̤ade.  Weather:Partly Cloudy",,Y,N
S102235826,Golden-crowned Kinglet,Regulus satrapa,26274,3,CA-BC,Capital,L10732568,UVIC-EOW5,48.461335,-123.3099986,1/20/22,12:01 PM,eBird - Stationary Count,5,1,,,1,,,"Engineering Office Wing, EOW, Facade 5  Part of University of Victoria building collision study. 50m radius point counts from fa̤ade.  Weather:Partly Cloudy",,Y,Y
S102235430,Golden-crowned Kinglet,Regulus satrapa,26274,2,CA-BC,Capital,L9957800,UVIC-FIA3,48.4619211,-123.3169971,1/20/22,11:42 AM,eBird - Stationary Count,5,1,,,1,,,"Fine Arts Building, FIA, Facade 3  Part of University of Victoria building collision study. 50m radius point counts from fa̤ade.  Weather:Partly Cloudy",,Y,Y
S102013247,Spotted Towhee,Pipilo maculatus,32713,1,CA-BC,Capital,L17641739,UVIC-DTB9,48.4650862,-123.3139767,1/20/22,11:38 AM,eBird - Stationary Count,5,1,,,1,,,"David Turpin Building. DTB, Facade 9  Part of University of Victoria building collision study. 50m radius point counts from fa̤ade.  Weather:Partly Cloudy",,N,Y
S102235430,Steller's Jay,Cyanocitta stelleri,20766,1,CA-BC,Capital,L9957800,UVIC-FIA3,48.4619211,-123.3169971,1/20/22,11:42 AM,eBird - Stationary Count,5,1,,,1,,,"Fine Arts Building, FIA, Facade 3  Part of University of Victoria building collision study. 50m radius point counts from fa̤ade.  Weather:Partly Cloudy",,Y,Y
S102236426,American Crow,Corvus brachyrhynchos,21054,3,CA-BC,Capital,L9930368,UVIC-DTB8,48.4652048,-123.314461,1/25/22,11:31 AM,eBird - Stationary Count,5,1,,,1,F Flyover,,"David Turpin Building. DTB, Facade 8  Part of University of Victoria building collision study. 50m radius point counts from fa̤ade.  Weather:Partly Cloudy",,Y,Y
S102236426,American Robin,Turdus migratorius,27969,2,CA-BC,Capital,L9930368,UVIC-DTB8,48.4652048,-123.314461,1/25/22,11:31 AM,eBird - Stationary Count,5,1,,,1,,,"David Turpin Building. DTB, Facade 8  Part of University of Victoria building collision study. 50m radius point counts from fa̤ade.  Weather:Partly Cloudy",,Y,Y
S102236961,American Robin,Turdus migratorius,27969,1,CA-BC,Capital,L10700217,UVIC-EOW4,48.4612632,-123.3098573,1/25/22,11:54 AM,eBird - Stationary Count,5,1,,,1,,,"Engineering Office Wing, EOW, Facade 4  Part of University of Victoria building collision study. 50m radius point counts from fa̤ade.  Weather:Partly Cloudy",,Y,Y
S102236577,American Robin,Turdus migratorius,27969,2,CA-BC,Capital,L9963091,UVIC-FIA2,48.4620912,-123.3170237,1/25/22,11:40 AM,eBird - Stationary Count,5,1,,,1,F Flyover,,"Fine Arts Building, FIA, Facade 2  Part of University of Victoria building collision study. 50m radius point counts from fa̤ade.  Weather:Partly Cloudy",,Y,Y
S102237078,American Robin,Turdus migratorius,27969,3,CA-BC,Capital,L9945512,UVIC-UVC7,48.4651086,-123.3109606,1/25/22,12:05 PM,eBird - Stationary Count,5,1,,,1,F Flyover,,"University Centre, UVC, Facade 7  Part of University of Victoria building collision study. 50m radius point counts from fa̤ade.  Weather:Partly Cloudy",,Y,Y
S102236577,Anna's Hummingbird,Calypte anna,4752,1,CA-BC,Capital,L9963091,UVIC-FIA2,48.4620912,-123.3170237,1/25/22,11:40 AM,eBird - Stationary Count,5,1,,,1,,,"Fine Arts Building, FIA, Facade 2  Part of University of Victoria building collision study. 50m radius point counts from fa̤ade.  Weather:Partly Cloudy",,N,N
S102236961,Chestnut-backed Chickadee,Poecile rufescens,21591,2,CA-BC,Capital,L10700217,UVIC-EOW4,48.4612632,-123.3098573,1/25/22,11:54 AM,eBird - Stationary Count,5,1,,,1,,,"Engineering Office Wing, EOW, Facade 4  Part of University of Victoria building collision study. 50m radius point counts from fa̤ade.  Weather:Partly Cloudy",,Y,Y
S102236757,Chestnut-backed Chickadee,Poecile rufescens,21591,3,CA-BC,Capital,L9945482,UVIC-MSB4,48.4615546,-123.3125805,1/25/22,11:45 AM,eBird - Stationary Count,5,1,,,1,,,"Medical Science Building, MSB, Facade 4  Part of University of Victoria building collision study. 50m radius point counts from fa̤ade.  Weather:Partly Cloudy",,Y,Y
S102236577,Dark-eyed Junco,Junco hyemalis [oreganus Group],32455,1,CA-BC,Capital,L9963091,UVIC-FIA2,48.4620912,-123.3170237,1/25/22,11:40 AM,eBird - Stationary Count,5,1,,,1,,,"Fine Arts Building, FIA, Facade 2  Part of University of Victoria building collision study. 50m radius point counts from fa̤ade.  Weather:Partly Cloudy",,Y,Y
S102236757,Downy Woodpecker,Dryobates pubescens,11083,1,CA-BC,Capital,L9945482,UVIC-MSB4,48.4615546,-123.3125805,1/25/22,11:45 AM,eBird - Stationary Count,5,1,,,1,,,"Medical Science Building, MSB, Facade 4  Part of University of Victoria building collision study. 50m radius point counts from fa̤ade.  Weather:Partly Cloudy",,N,N
S102236426,European Starling,Sturnus vulgaris,27232,4,CA-BC,Capital,L9930368,UVIC-DTB8,48.4652048,-123.314461,1/25/22,11:31 AM,eBird - Stationary Count,5,1,,,1,,,"David Turpin Building. DTB, Facade 8  Part of University of Victoria building collision study. 50m radius point counts from fa̤ade.  Weather:Partly Cloudy",,Y,Y
S102236426,Fox Sparrow,Passerella iliaca,32425,1,CA-BC,Capital,L9930368,UVIC-DTB8,48.4652048,-123.314461,1/25/22,11:31 AM,eBird - Stationary Count,5,1,,,1,,,"David Turpin Building. DTB, Facade 8  Part of University of Victoria building collision study. 50m radius point counts from fa̤ade.  Weather:Partly Cloudy",,N,N
S102236757,Fox Sparrow,Passerella iliaca,32425,2,CA-BC,Capital,L9945482,UVIC-MSB4,48.4615546,-123.3125805,1/25/22,11:45 AM,eBird - Stationary Count,5,1,,,1,,,"Medical Science Building, MSB, Facade 4  Part of University of Victoria building collision study. 50m radius point counts from fa̤ade.  Weather:Partly Cloudy",,N,N
S102237078,Fox Sparrow,Passerella iliaca,32425,1,CA-BC,Capital,L9945512,UVIC-UVC7,48.4651086,-123.3109606,1/25/22,12:05 PM,eBird - Stationary Count,5,1,,,1,,,"University Centre, UVC, Facade 7  Part of University of Victoria building collision study. 50m radius point counts from fa̤ade.  Weather:Partly Cloudy",,N,N
S102236215,Glaucous-winged Gull,Larus glaucescens,6484,2,CA-BC,Capital,L10732607,UVIC-MWB6,48.4661941,-123.3135545,1/25/22,11:25 AM,eBird - Stationary Count,5,1,,,1,F Flyover,,"Micheal Williams Building, MWB, Facade 6  Part of University of Victoria building collision study. 50m radius point counts from fa̤ade.  Weather: Partly Cloudy",,Y,N
S102237078,Glaucous-winged Gull,Larus glaucescens,6484,6,CA-BC,Capital,L9945512,UVIC-UVC7,48.4651086,-123.3109606,1/25/22,12:05 PM,eBird - Stationary Count,5,1,,,1,F Flyover,,"University Centre, UVC, Facade 7  Part of University of Victoria building collision study. 50m radius point counts from fa̤ade.  Weather:Partly Cloudy",,Y,N
S102236961,Golden-crowned Kinglet,Regulus satrapa,26274,4,CA-BC,Capital,L10700217,UVIC-EOW4,48.4612632,-123.3098573,1/25/22,11:54 AM,eBird - Stationary Count,5,1,,,1,,,"Engineering Office Wing, EOW, Facade 4  Part of University of Victoria building collision study. 50m radius point counts from fa̤ade.  Weather:Partly Cloudy",,Y,Y
S102236426,Hermit Thrush,Catharus guttatus,27739,1,CA-BC,Capital,L9930368,UVIC-DTB8,48.4652048,-123.314461,1/25/22,11:31 AM,eBird - Stationary Count,5,1,,,1,,,"David Turpin Building. DTB, Facade 8  Part of University of Victoria building collision study. 50m radius point counts from fa̤ade.  Weather:Partly Cloudy",,N,N
S102236961,Pacific Wren,Troglodytes pacificus,26705,1,CA-BC,Capital,L10700217,UVIC-EOW4,48.4612632,-123.3098573,1/25/22,11:54 AM,eBird - Stationary Count,5,1,,,1,,,"Engineering Office Wing, EOW, Facade 4  Part of University of Victoria building collision study. 50m radius point counts from fa̤ade.  Weather:Partly Cloudy",,N,N
S102236757,Ruby-crowned Kinglet,Corthylio calendula,26270,1,CA-BC,Capital,L9945482,UVIC-MSB4,48.4615546,-123.3125805,1/25/22,11:45 AM,eBird - Stationary Count,5,1,,,1,,,"Medical Science Building, MSB, Facade 4  Part of University of Victoria building collision study. 50m radius point counts from fa̤ade.  Weather:Partly Cloudy",,N,Y
S102236757,Song Sparrow,Melospiza melodia,32601,1,CA-BC,Capital,L9945482,UVIC-MSB4,48.4615546,-123.3125805,1/25/22,11:45 AM,eBird - Stationary Count,5,1,,,1,,,"Medical Science Building, MSB, Facade 4  Part of University of Victoria building collision study. 50m radius point counts from fa̤ade.  Weather:Partly Cloudy",,N,N
S102236426,Spotted Towhee,Pipilo maculatus,32713,1,CA-BC,Capital,L9930368,UVIC-DTB8,48.4652048,-123.314461,1/25/22,11:31 AM,eBird - Stationary Count,5,1,,,1,,,"David Turpin Building. DTB, Facade 8  Part of University of Victoria building collision study. 50m radius point counts from fa̤ade.  Weather:Partly Cloudy",,N,Y
S102237078,Spotted Towhee,Pipilo maculatus,32713,1,CA-BC,Capital,L9945512,UVIC-UVC7,48.4651086,-123.3109606,1/25/22,12:05 PM,eBird - Stationary Count,5,1,,,1,,,"University Centre, UVC, Facade 7  Part of University of Victoria building collision study. 50m radius point counts from fa̤ade.  Weather:Partly Cloudy",,N,Y
S102240007,American Crow,Corvus brachyrhynchos,21054,3,CA-BC,Capital,L9957809,UVIC-MSB6,48.4617439,-123.3129491,1/27/22,11:49 AM,eBird - Stationary Count,5,1,,,1,F Flyover,,"Medical Science Building, MSB, Facade 6  Part of University of Victoria building collision study. 50m radius point counts from fa̤ade.  Weather:Partly Cloudy",,Y,Y
S102240144,American Crow,Corvus brachyrhynchos,21054,3,CA-BC,Capital,L9930879,UVIC-UVC3,48.4646005,-123.3116142,1/27/22,12:08 PM,eBird - Stationary Count,5,1,,,1,,,"University Centre, UVC, Facade 3  Part of University of Victoria building collision study. 50m radius point counts from fa̤ade.  Weather:Partly Cloudy",,Y,Y
S102239813,Bewick's Wren,Thryomanes bewickii,26787,1,CA-BC,Capital,L9963043,UVIC-DTB6,48.4649374,-123.3149472,1/27/22,11:31 AM,eBird - Stationary Count,5,1,,,1,,,"David Turpin Building. DTB, Facade 6  Part of University of Victoria building collision study. 50m radius point counts from fa̤ade.  Weather:Partly Cloudy",,N,Y
